MUSEUMS,100,The National Prisoner of War Museum is at the site of this Confederate prison camp in Georgia,Andersonville
MUSEUMS,200,"In 1902 the Egyptian Museum moved from this ""pyramid"" city to nearby Cairo",Giza
MUSEUMS,400,In 1885 this Amsterdam art museum moved to its present structure which was designed by P.J.H. Cuypers,Rijksmuseum
MUSEUMS,500,Ceremonial robes of these onetime highest Venetian officials are displayed in Venice's Museo Correr,Doges
MUSEUMS,200,The National Air & Space Museum is one of this institutions most visited museums,Smithsonian
MUSEUMS,100,I.M. Pei designed the glass pyramid that crowns an entrance to this Paris museum,Louvre
MUSEUMS,500,This institution's National Museum of Design is not in Washington but in the Carnegie Mansion in New York City,Smithsonian
MUSEUMS,200,This Dublin brewery's 19th C. hop store has been converted into a museum detailing its history....Cheers!,Guinness
MUSEUMS,200,The story of world currency is told via exhibits at the Currency Museum in this Canadian capital,Ottawa
MUSEUMS,400,This Amsterdam museum was first called the Great Royal Museum,Rijksmuseum
MUSEUMS,100,Art collected by Peggy Guggenheim is displayed in her palazzo on the Grand Canal in this city,Venice
MUSEUMS,300,There's a London museum devoted to these objects formerly fluttered by flirtatious females,fans
MUSEUMS,500,A statue of King Olav V on skis stands near the Holmenkollen Ski Museum in this capital,Oslo
MUSEUMS,200,This institution's vast collection includes the Spirit of St. Louis & Archie Bunker's chair,Smithsonian
MUSEUMS,200,In 1903 the Museum of Islamic Art was created from museum displays in this Egyptian city,Cairo
MUSEUMS,400,The Delaware site of this family's 1st gunpowder mill is now an industrial museum,DuPont
MUSEUMS,800,The Woolaroc Museum near Bartlesville in this state is famous for its collection of Indian blankets,Oklahoma
MUSEUMS,200,"The great men of France circa 1780 are immortalized in the ""Grands Hommes"" gallery of this museum",Louvre
MUSEUMS,200,The World of Coca-Cola in this state capital has a 1930s vintage soda fountain,Atlanta
MUSEUMS,500,The Drake Well Museum in Titusville in this state commemorates the first oil well in the U.S.,Pennsylvania
MUSIC,400,Pernambuco or brazilwood is frequently used to make this accessory for string players,bows
MUSIC,200,Accelerando means the music is getting faster; crescendo means it's getting this,louder
MUSIC,400,One of Paganini's major works is the Concerto No. 1 in D Major for this instrument,violin
MUSIC,800,"Beethoven's ""Creatures of Prometheus"" is music to accompany this type of performance",ballet
MUSIC,400,Earlier composers used these large drums in pairs; modern composers may use 3 or more,Timpani
MUSIC,600,Styles of music in the titles of the JVC & Playboy festivals,Jazz
MUSIC,500,"In Italian this term for vocal music without instrumental accompaniment means ""as in the chapel""",cappella
MUSIC,300,Josef Lanner was one of the first composers to write music for this dance that evolved from the landler,Waltz
MUSIC,500,"Italian for ""going""; it's a musical direction to play in a moderate walking tempo",Andante
MUSIC,200,"In 1891 this Russian composer conducted his own ""Marche Solennelle"" opening week at Carnegie Hall",Tchaikovsky
MUSIC,100,"The ""lamento"" type of this operatic solo is a feature of early Italian operas",Aria
MUSIC,300,"An 1829 visit to Holyrood Palace in this city inspired Mendelssohn's ""Scottish Symphony""",Edinburgh
MUSIC,200,"To perform Prokofiev's ""Romeo & Juliet"" an orchestra needs a pair of these gourd rattles",Maracas
MUSIC,600,Paganini owned one of the most famous of these instruments made by the Guarneri family,violin
MUSIC,200,A male singing voice artificially producing tones above its normal range,falsetto
MUSIC,400,The name of this set of 12 Schumann piano pieces is French for butterflies,Papillon
MUSIC,400,"Shakespeare mentioned this folk tune attributed to Henry VIII in ""The Merry Wives of Windsor""",Greensleeves
MUSIC,600,It's the instrument associated with Jean-Pierre Rampal,flute
MUSIC,800,"Virtuoso keyboard piece whose name is Italian for ""touched""; Bach paired several with fugues",toccato
MUSIC,400,"You can get the Mahler ""Symphony of a Thousand"" with the London Philharmonic Orch. & London Philharmonic this",Choir
MUSIC,200,"1968's ""Switched On Bach"" popularized the Moog type of this instrument",Synthesizer
MUSIC,400,In musical notation this sign cancels a previous sharp or flat,Natural
MUSIC,600,A ponticello is a little one of these found on a violin,bridge
MUSIC,400,It's a sign indicating the pitch of the notes on a musical staff; treble is one type,Clef
MUSIC,400,The Everly Brothers sang close two-part ones,harmonies
MUSIC,200,"This man's aria ""Ombra Mai Fu"" from ""Xerxes"" is not as famous as his ""Hallelujah Chorus""",Handel
MUSIC,800,This term for a concert given by an individual musical performer sounds like reading something from memory,recital
MUSIC,600,Tyrolean trick of moving the voice from natural to falsetto,yodeling
MUSIC,200,Some say man's 1st musical instrument was the flute; others say it was this percussion type,Drum
MUSIC,100,A carol is a simple occasional song most often associated with this holiday,Christmas
MUSIC,200,This form of light opera with spoken dialogue evolved from the opera comique & led to the musical,Operetta
MUSIC,300,This brass instrument may be fitted with valves either replacing the slide or in addition to it,Trombone
MUSIC,500,Malaguena is a sub-type of this Spanish or Andalusian song style,Flamenco
MUSIC,800,"Saint-Saens' ""Carnival Of The Animals"" was composed for 2 of these instruments & ensemble",piano
MUSIC,400,"An 1846 Berlioz work on ""The Damnation of"" this man goes back to the Goethe tale",Faust
MUSIC,800,Vaughan Williams is among composers who wrote music for Larry Adler to play on this instrument,Harmonica
MUSIC,400,You hold your lips the same way to play a brass instrument or this exotic shell,conch
MUSIC,800,"Critics love this 10-letter adjective to describe music resembling ""Lay Lady Lay"" or ""Like A Rolling Stone""",Dylanesque
MUSIC,300,"In America this Italian term for ""master"" is applied only to conductors",Maestro
MUSIC,500,John Dowland was a notable Renaissance composer of pieces for this medieval stringed instrument,Lute
MUSIC,200,"Vaughan Williams' ""Romance"" is for orchestra & this instrument you blow & suck air through",Harmonica
MUSIC APPRECIATION,200,"PBS fans know that ""Evening at Pops"" refers to this city's Pops",Boston
MUSIC APPRECIATION,600,"This Italian term for the deepest range of male voice often precedes ""profondo"" or ""profundo""",Basso
MUSIC APPRECIATION,200,Bach used his bean to write a comic cantata about a girl who can't give up this breakfast drink,coffee
MUSIC APPRECIATION,500,Bagpipes usually have 3 of these; beehives have a few more,drones
MUSIC APPRECIATION,800,"The name of this old French dance follows ""Ascot"" in the title of a song from ""My Fair Lady""",gavotte
MUSIC APPRECIATION,600,"The name of this type of sailors' work song is derived from the French word for ""sing""",shanty
MUSIC APPRECIATION,200,It's the section of a symphony orchestra in which you'll find the tuba & the trombones,brass
MUSIC APPRECIATION,400,Stravinsky wrote a composition for 11 instruments in this style that's most associated with Scott Joplin,ragtime
MUSIC APPRECIATION,200,"Victor Herbert's operetta about this ""naughty"" heroine premiered in 1910",Marietta
MUSIC APPRECIATION,800,Andres Segovia helped reestablish this as a concert instrument,Guitar
MUSIC APPRECIATION,600,A Malaguena can be a dance or a folk song from the southern part of this country,Spain
MUSIC APPRECIATION,800,This notation used to indicate that the music should get softer is often abbreviated dim.,diminuendo
MUSIC APPRECIATION,400,This Italian term for the deepest male voice range can precede profundo or continuo,basso
MUSIC APPRECIATION,400,In 1717 this oratorio composer found a position writing music for the future Duke of Chandos,Handel
MUSIC APPRECIATION,100,Handel wrote a 1743 oratorio about this Biblical guy who got a famous haircut,Samson
MUSICAL INSTRUMENTS,200,The body of this instrument used in minstrel shows is similar to a tambourine,Banjo
MUSICAL INSTRUMENTS,300,The double bassoon is also known by this name,Contrabassoon
MUSICAL INSTRUMENTS,400,One of the leading sarod virtuosi is Amjad Ali Khan from Madhya Pradesh in this country,India
MUSICAL INSTRUMENTS,200,A banjo's body is round; a balalaika's is this shape,Triangular
MUSICAL INSTRUMENTS,600,The crwth is a stringed instrument from this cntry,Wales
MUSICAL INSTRUMENTS,800,This bass tuba was suggested by & named for a turn of the century American bandmaster & march king,Sousaphone
MUSICAL INSTRUMENTS,600,The Portuguese machete is the ancestor of this Hawaiian instrument,Ukulele
MUSICAL INSTRUMENTS,800,Neapolitan folk songs often feature the Neapolitan type of this lutelike instrument,Mandolin
MUSICAL INSTRUMENTS,400,A long-necked lute called the samisen is a popular instrument of this country,Japan
MUSICAL INSTRUMENTS,400,Licorice stick is a slang term for this woodwind instrument,clarinet
MUSICAL INSTRUMENTS,400,The Japanese hichiriki is a type of this Western double-reed woodwind instrument,oboe
MUSICAL INSTRUMENTS,100,A violin doesn't have these dividing lines on its fingerboard as a guitar does,Frets
MUSICAL INSTRUMENTS,400,A hi-hat is a foot-operated pair of these,Cymbals
MUSICAL INSTRUMENTS,200,Jean-Pierre Rampal was best known for his virtuosity with this instrument,flute
MUSICAL INSTRUMENTS,400,The first music for this reed instrument now usually tuned in B flat appeared in Amsterdam in the early 1700s,clarinet
MUSICAL INSTRUMENTS,200,"A musical performance from the movie ""Deliverance"" features a ""Dueling"" pair of these",banjos
MUSICAL INSTRUMENTS,800,Kamaka Hawaii is a well-known maker of this instrument that looks like a small guitar,ukelele
MUSICAL INSTRUMENTS,200,"The name of this small guitar-like instrument popular in Hawaii is Hawaiian for ""jumping flea""",ukulele
MUSICAL INSTRUMENTS,300,You need a lot of hot air to play this instrument,bagpipes
MUSICAL INSTRUMENTS,400,This orchestral giant can have up to 48 strings & measure nearly 6 feet tall,harp
MUSICAL INSTRUMENTS,500,This string quartet instrument that's deeply pitched & slightly larger than a violin has a similar name,viola
MUSICAL INSTRUMENTS,400,Ohana makes some models of this stringed instrument in a pineapple shape,ukulele
MUSICAL INSTRUMENTS,600,Modern versions of these Latin American rattles contain lead shot rather than beads or seeds,maracas
MUSICAL INSTRUMENTS,200,The first official list of military calls for this trumpet-like valveless instrument was issued in 1798,bugle
MUSICAL INSTRUMENTS,600,"Fife & drum corps often use this higher-pitched woodwind whose name means ""small""",piccolo
MUSICAL INSTRUMENTS,600,This orchestral instrument is an octave higher than an ordinary flute,Piccolo
MUSICAL INSTRUMENTS,100,"Member of the lute family mentioned in the lyrics of ""Oh Susanna""",banjo
MUSICAL INSTRUMENTS,200,The Highland version of this instrument has 2 tenor drones & a bass drone,Bagpipes
MUSICAL INSTRUMENTS,500,"Toy instrument played by Paul McCartney on Ringo Starr's 1974 hit ""You're Sixteen""",Kazoo
MUSICAL INSTRUMENTS,200,The mouthpiece of an oboe contains a double one,Reed
MUSICAL INSTRUMENTS,400,A flamenco dancer should also be accomplished on these percussion instruments,Castanets
MUSICAL INSTRUMENTS,800,It's played tilted back on the right shoulder; the shortest of the 47 strings are closest to the body,Harp
MUSICAL INSTRUMENTS,200,This bent steel rod struck by a small metal rod is used in the final movement of Beethoven's Ninth,triangle
MUSICAL INSTRUMENTS,400,This string quartet instrument that's deeper pitched & slightly larger than a violin has a similar name,viola
MUSICAL INSTRUMENTS,600,"The name of this small guitar-like instrument popular in Hawaii is Hawaiian for ""jumping flea""",ukulele
MUSICAL INSTRUMENTS,800,The bull-fiddle is also known as the double this,bass
MUSICAL INSTRUMENTS,400,In 1920 Vahdah Olcutt Bickford published her method for playing this Hawaiian instrument,ukulele
MUSICAL INSTRUMENTS,800,The cowbell on a cow has one of these; the cowbell used by orchestras doesn't have one,clapper
MUSICAL INSTRUMENTS,800,"The name of these paired concussion instruments is from the Spanish for ""chestnut""",castanets
MUSICAL INSTRUMENTS,100,Instrument you're most likely to hear at the Braemar Gathering & other Highland Games,Bagpipes
MUSICAL INSTRUMENTS,200,"Musical instrument ineptly played by private Hannibal Dobbs on the TV series ""F Troop""",Bugle
MUSICAL INSTRUMENTS,300,This percussion instrument with small jingling disks is often used to provide a gypsy effect in musical pieces,Tambourine
MUSICAL INSTRUMENTS,500,Medieval instrument heard here,Lute
MUSICAL INSTRUMENTS,400,"The dance band ""Hi-Hat"" is a set of these worked by a foot pedal",cymbals
MUSICAL INSTRUMENTS,600,Its 6 strings are traditionally tuned to E-A-D-G-B-E,guitar
MUSICAL INSTRUMENTS,200,In the '30s Laurens Hammond patented the 1st commercially practical electronic one of these,Organ
MUSICAL INSTRUMENTS,600,"In 1709 inventor B. Cristofori gave this instrument a name meaning ""harpsichord with soft & loud""",Piano
MUSICAL INSTRUMENTS,800,Ravi Shankar is one of the most famous players of this instrument,sitar
MUSICAL INSTRUMENTS,100,A cylindrical drum called the okedo is used in the kabuki theatre of this country,Japan
MUSICAL INSTRUMENTS,200,"This military flute derives its name from the German word for ""pipe""",Fife
MUSICAL INSTRUMENTS,300,It was Benny Goodman's instrument,Clarinet
MUSICAL INSTRUMENTS,200,This bent steel rod struck by a small metal rod is used in the final movement of Beethoven's Ninth,Triangle
MUSICAL INSTRUMENTS,300,The barrel in this air-powered instrument is rotated & can have several tunes in its repertory,Organ
MUSICAL INSTRUMENTS,400,Pairs of these slightly dished metal circular plates have clashed together since Assyrian times,cymbals
MUSICAL INSTRUMENTS,800,There's a Great Highland type of this musical instrument,bagpipes
MUSICAL INSTRUMENTS,400,Violins & cellos are part of this section of a symphony orchestra,strings
MUSICAL INSTRUMENTS,400,This long-necked lute of India is played with a plectrum,sitar
MUSICAL INSTRUMENTS,800,"The ""clash"" ones range in size from about 15 inches in diameter to 22 inches",cymbals
MUSICAL INSTRUMENTS,100,The snare & timpani are 2 of the most popular types of these,Drums
MUSICAL INSTRUMENTS,200,This valveless instrument used for military calls was originally a hunting horn,Bugle
MUSICAL INSTRUMENTS,300,This instrument that's about half the size of a flute is the smallest woodwind in an orchestra,Piccolo
MUSICAL INSTRUMENTS,800,This smaller type of transverse flute is pitched one octave higher than a regular concert flute,piccolo
MUSICAL NUMBERS,200,"The Commodores: ""____ Times A Lady""",Three
MUSICAL NUMBERS,400,"Barenaked Ladies: ""____ Week""",One
MUSICAL NUMBERS,600,"The Searchers: ""Love Potion Number ____""",Nine
MUSICAL NUMBERS,800,"The White Stripes: ""____ Nation Army""",Seven
MUSICAL NUMBERS,100,Number of players in a string septet,7
MUSICAL NUMBERS,400,Number of movements in Grieg's Piano Concerto in A Minor,3
MUSICAL NUMBERS,500,Number of strings on  a standard mandolin,8
MUSICAL NUMBERS,400,"Nena: ""__ Luftballons""",99
MUSICAL NUMBERS,400,"Tony Orlando & Dawn: ""Knock __ Times""",Three
MUSICAL NUMBERS,800,"Bob Dylan: ""Highway __ Revisited""",61
MYTHOLOGY,100,Daedalus used this substance to fasten the wings to his back,wax
MYTHOLOGY,200,Cadmus planted these parts of a dragon to raise some troops,teeth
MYTHOLOGY,200,Danae gave birth to Perseus after Zeus visited her in the form of a shower of this precious metal,Gold
MYTHOLOGY,100,In Roman mythology Luna was a goddess of this heavenly body,Moon
MYTHOLOGY,300,In Norse myth a she-goat called Heidrun provides mead for the slain heroes of this hall,Valhalla
MYTHOLOGY,400,"The name of this ""complex"" king is Greek for ""swollen foot""",Oedipus
MYTHOLOGY,400,He was condemned to support the heavens after supporting Cronus' war against the Olympians,Atlas
MYTHOLOGY,300,Asterius was the real name of this bull-headed creature,Minotaur
MYTHOLOGY,500,She & Athena had a weaving contest,Arachne
MYTHOLOGY,200,Jason died in his old age when the prow of this ship fell on him,Argo
MYTHOLOGY,300,"These three goddesses who controlled human destiny were called ""Moirae"" in Greek & ""Parcae"" in Latin",Fates
MYTHOLOGY,400,The Egyptian god Aenubis had the head of this dog-like scavenger,jackal
MYTHOLOGY,600,"In ancient Egypt the god called ""Khepera"" at dawn & ""Atum"" in the evening was known by this name at noon",Ra
MYTHOLOGY,800,Venus drove a flying chariot pulled by these elegant white birds,swans
MYTHOLOGY,400,He was a god of earthquakes & water before he became supreme ruler of the sea,Poseidon
MYTHOLOGY,600,The Romans referred to this pipe-playing god as Faunus,Pan
MYTHOLOGY,500,Adrastus was the only one of the seven against this city who survived the expedition,Thebes
MYTHOLOGY,200,The Arabian wilderness was home to this bird that was reborn from its own ashes,phoenix
MYTHOLOGY,500,The Maenads were frenzied followers of this God of wine & vegetation,Dionysus
MYTHOLOGY,800,This god of the west wind fathered 2 immortal horses:  Xanthus & Balius,Zephyr
MYTHOLOGY,100,"The name of these creatures means ""Round-Eyed""; they each had only one round eye",Cyclops
MYTHOLOGY,400,A July 7 festival honoring this supreme Roman goddess featured a sham fight by maidservants,Juno
MYTHOLOGY,100,Some say this woman of Troy married Paris' brother Deiphobus after Paris' death,Helen
MYTHOLOGY,200,Poseidon's son Polyphemus was one of these one-eyed creatures,Cyclops
MYTHOLOGY,300,"The name of this river of the underworld means ""hateful"" or ""abhorrent""",Styx
MYTHOLOGY,500,This wife of Jupiter was considered the queen of heaven,Juno
MYTHOLOGY,200,Xiuhtecuhtli was the fire god of these people also called the Tenochca,Aztecs
MYTHOLOGY,400,Some say she was detained by King Proteus & that the woman taken to Troy was a phantom made to look like her,Helen
MYTHOLOGY,600,Nekhbet the vulture goddess protected the upper part of this country; Buto the cobra goddess got the lower,Egypt
MYTHOLOGY,200,In Greek myth Hypnos was the god of sleep; his brother Thanatos was the god of this more permanent state,death
MYTHOLOGY,800,Sleipnir was this Norse god's 8-legged stallion,Odin
MYTHOLOGY,200,Some say his 12 labors were penance for killing his wife Megara & their children,Hercules
MYTHOLOGY,400,Jupiter is the Roman equivalent of this Greek god,Zeus
MYTHOLOGY,800,This Greek sea god could cause springs to flow & create storms with a flourish of his trident,Poseidon
MYTHOLOGY,200,This Roman goddess who protected women during childbirth has the same name as the Princess of Wales,Diana
MYTHOLOGY,600,These animals were mummified by ancient Egyptians as a tribute to the goddess Bast,cats
MYTHOLOGY,800,"Tlazolteotl was the lust goddess of these people; her name is Nahuatl for ""lady of dirt""",Aztecs
MYTHOLOGY,400,Poseidon helped this city build the walls it took a wooden horse to breach,Troy
MYTHOLOGY,600,Some say Atalanta sailed as part of this crew; others say that Jason talked her out of going,Argonauts
MYTHOLOGY,800,Rome's capitol building was consecrated to this chief god,Jupiter
MYTHOLOGY,400,"This Greek god of wine gave Midas his ""golden touch""",Dionysus
MYTHOLOGY,200,This lone mortal among the Gorgons was once a beautiful maiden with beautiful hair,Medusa
MYTHOLOGY,400,Jason spurned her for a king's daughter named Creusa,Medea
MYTHOLOGY,600,This Roman god of sowing & harvesting had a planet named for him,Saturn
MYTHOLOGY,400,This creature who had the head & wings of an eagle & the body of a lion guarded the Scythians' gold,griffin
MYTHOLOGY,800,Norse name of the dragon slayer called Siegried by the Germans,Sigurd
MYTHOLOGY,400,This Greek god could command the waves of the sea & create storms,Poseidon
MYTHOLOGY,800,This Greek goddess of marriage & childbirth was jealous of Zeus' frequent infidelities,Hera
MYTHOLOGY,600,"This ""heel"" of a hero fell in love with Penthesilea a little late; he'd already killed her!",Achilles
MYTHOLOGY,500,Athena gave this maiden snaky hair & a face so hideous that a glimpse of it would turn men to stone,Medusa
MYTHOLOGY,100,"Anticlea gave birth to this hero of ""The Odyssey"" near Mt. Neriton on the island of Ithaca",Odysseus
MYTHOLOGY,200,This god of shepherds & flocks is depicted with a reed pipe,Pan
MYTHOLOGY,500,Some say she was reunited with her husband Menelaus after the fall of Troy,Helen
MYTHOLOGY,100,Pyramus & she didn't have a ball for they were separated by a wall,Thisbe
MYTHOLOGY,500,In the underworld he's busy still pushing a rock to the top of a hill,Sisyphus
MYTHOLOGY,200,The fleet-footed Atalanta once lost a race to Hippomenes when she stopped to pick up these golden fruits,apples
MYTHOLOGY,400,This winged horse carried thunderbolts for Zeus,Pegasus
MYTHOLOGY,800,Each of these daughters of Zeus & Mnemosyne represented a branch of the arts & sciences,Muses
MYTHOLOGY,200,Some say these one-eyed giants were master craftsmen who worked for Hephaestus,Cyclopedes
MYTHOLOGY,800,These fabled warrior women liked to hang out in Asia Minor,Amazons
MYTHOLOGY,600,Ilus was an early king of this city that was also called Ilium in his honor,Troy
MYTHOLOGY,800,His lyre playing was so moving it brought the ghosts of Hades to tears,Orpheus
MYTHOLOGY,600,"She was Pygmalion's ""statuesque"" wife",Galatea
MYTHOLOGY,200,Lofty means of escape Daedalus & son Icarus used to flee King Minos,wings
MYTHOLOGY,800,The Valkyries were maidens who attended this god,Odin
MYTHOLOGY,200,This brother of Prometheus had the whole world on his shoulders,Atlas
MYTHOLOGY,400,Sound the alarm!  It's the term for a nymph who lures sailors & ships onto the rocks,siren
MYTHOLOGY,800,She pined away over Narcissus until only her voice was left,Echo
MYTHOLOGY,400,Go to Ellen in the name books & you'll find it's a form of this name from Greek myth,Helen
MYTHOLOGY,200,This Titan who held up the heavens was the father of the Pleiades,Atlas
MYTHOLOGY,600,The winged horse Pegasus arose from the blood of this Gorgon when Perseus cut off her head,Medusa
MYTHOLOGY,800,Athena promised him wisdom & victory in all battles if he judged her the fairest goddess,Paris
MYTHOLOGY,200,The Roman god of war,Mars
MYTHOLOGY,400,This king of Ithaca was married to the faithful Penelope,Odysseus
MYTHOLOGY,600,"(Sofia of the Clue Crew at the headquarters of Goodyear)  Goodyear's ""winged foot"" symbol was inspired by a statue of this god",Mercury
MYTHS & LEGENDS,200,"The name of this creature comes from the old English for ""man-wolf""",Werewolf
MYTHS & LEGENDS,500,This queen of Carthage who fell in love with Aeneas is also known as Elissa,Dido
MYTHS & LEGENDS,300,The daughters of Clymene & this god of the sun are known as the Heliades,Apollo
MYTHS & LEGENDS,500,These choosers of those to be slain are also called Odin's Maids,Valkyries
MYTHS & LEGENDS,200,Both the Greek and Egyptian Sphinxes had the body of this animal,Lion
MYTHS & LEGENDS,400,The Norse hero Sigurd the Dragon Slayer was known to the Germans by this name,Siegfried
MYTHS & LEGENDS,600,Maui taught the Hawaiians to use fire but didn't get in trouble for it like this Greek Titan did,Prometheus
MYTHS & LEGENDS,200,His 9th hurdle --  Hippolyta's girdle,Hercules
MYTHS & LEGENDS,300,Thru many a metaphysical joust he tried to win the soul of Faust,Mephistopheles
MYTHS & LEGENDS,500,While Ulysses was fighting the war she kept a lock on her bedroom door,Penelope
MYTHS & LEGENDS,200,The legend of these one-eyed giants may have been inspired by miners who wore lamps on their foreheads,Cyclopses
MYTHS & LEGENDS,500,This gigantic white bird of Arabian myth carries off elephants to its nest & devours them,Roc
MYTHS & LEGENDS,800,This winged creature with an eagle's head & a lion's body pulled Zeus' chariot,griffin
MYTHS & LEGENDS,200,The children of Izanagi & Izanami include the islands of Japan & deities of this religion,Shinto
MYTHS & LEGENDS,400,This evil Norse trickster god became blood brother to Odin,Loki
MYTHS & LEGENDS,500,In Greek myth this 3-headed snake-tailed dog guarded the gates of Hades,Cerberus
MYTHS & LEGENDS,200,This strongman performed his 12 labors during his 12 years of servitude to King Eurystheus,Hercules
MYTHS & LEGENDS,400,"The ""Arabian Nights"" tales include the adventures of this sailor & his 7 voyages",Sinbad
NAME THAT COUNTRY,100,It's a leading tin producer; fish fights are all the rage; it's the country formerly known as Siam,Thailand
NAME THAT COUNTRY,200,Alpacas are bred for wool there; Singani is a favorite drink; the National Museum of Arts is in La Paz,Bolivia
NAME THAT COUNTRY,400,Sandals are popular there; many of the people speak Dinka; the second largest city is Khartoum,Sudan
NAME THAT COUNTRY,500,Its official language is Malay; Bandar Seri Begawan is its capital; its head of state is a sultan,Brunei
NAME THAT COUNTRY,100,Lots of Lutherans live there; its parliament is the Folketing; its royal library is in Copenhagen,Denmark
NAME THAT COUNTRY,200,Some locals eat a fruit called tuna; it's the home base of the Lima Times; llamas live there,Peru
NAME THAT COUNTRY,300,Goat is served as an entree; Spanish Town is the former capital; it's home to the Reggae Sunfest,Jamaica
NAME THAT COUNTRY,200,Cooked sheep's head is eaten there; it gets really cold; Reykjavik is the capital,Iceland
NAME THAT COUNTRY,400,"It produces a lot of steel; it's only 998 square miles in area; it's the ""lux"" of the Benelux countries",Luxembourg
NAME THAT COUNTRY,600,It's in north Africa; it's hot & dry in the summer; its largest city is Tunis,Tunisia
NAME THAT COUNTRY,800,Soccer is really popular there; almost everyone speaks Spanish; the capital building is in Caracas,Venezuela
NAME THAT COUNTRY,100,It's famous for its luxury hotels; it's on the Riviera; Princess Stephanie was born there,Monaco
NAME THAT COUNTRY,200,Sorghum is a major crop; the Zagwe dynasty once ruled it; Addis Ababa University is there,Ethiopia
NAME THAT COUNTRY,300,About one-sixth of its people were born elsewhere; watches are still made in Jura; yodeling is still popular,Switzerland
NAME THAT COUNTRY,400,Conger eel is a taste treat; the cowboys are called huasos; its national congress is in Valparaiso,Chile
NAME THAT COUNTRY,500,It has a tropical climate; its king is called the Yang Di-Pertuan Agong; there's a beautiful zoo near Kuala Lumpur,Malaysia
NAME THE AUTOMAKER,200,Legend & Integra,Acura
NAME THE AUTOMAKER,300,Stratus & Stealth,Dodge
NAME THE AUTOMAKER,400,Protege & Millenia,Mazda
NAME THE AUTOMAKER,200,Aztek & Grand Prix,Pontiac
NAME THE AUTOMAKER,400,Axiom & Rodeo,Isuzu
NAME THE AUTOMAKER,600,325i & Z4 Roadster,BMW
NAME THE AUTOMAKER,800,Forester & Impreza,Subaru
NAME THE AUTOMAKER,200,The Seville,Cadillac
NAME THE AUTOMAKER,400,The Skylark,Buick
NAME THE AUTOMAKER,600,The LeBaron,Chrysler
NAME THE AUTOMAKER,800,The Sonata,Hyundai
NAME THE AUTOMAKER,100,Avalon & Corolla,Toyota
NAME THE AUTOMAKER,200,Grand Am & Grand Prix,Pontiac
NAME THE AUTOMAKER,300,Sable & Villager,Mercury
NAME THE AUTOMAKER,400,Neon & Stratus,Dodge
NAME THE AUTOMAKER,500,Sebring & Town & Country,Chrysler
NAME THE DECADE,400,The World Wide Web gets its first page,1990s
NAME THE DECADE,800,The first controlled nuclear chain reaction,1940s
NAME THE DECADE,100,Elizabeth II became Queen of England,1950s
NAME THE DECADE,200,The American Revolution began,1770s
NAME THE DECADE,300,The Pilgrims landed at Plymouth Rock,1620s
NAME THE DECADE,400,"Picasso painted ""Guernica""",1930s
NAME THE DECADE,500,Santa Anna led his assault on the Alamo,1830s
NAME THE DECADE,400,Castro overthrows Batista,1950s
NAME THE DECADE,800,U.S. Social Security becomes law,1930s
NAME THE DECADE,200,William the Conqueror is crowned in Westminster Abbey,1060s
NAME THE DECADE,400,Legionnaire's disease is identified & named,1970s
NAME THE DECADE,600,China goes Communist,1940s
NAME THE DECADE,800,"America first hears ""Ain't We Got Fun?"" & ""The Varsity Drag""",1920s
NAME THE DECADE,200,Disneyland opens & the peace symbol is created,'50s
NAME THE DECADE,400,"The Empire State Building opens & the ""War of the Worlds"" radio broadcast causes a panic",1930s
NAME THE DECADE,600,Klaus Barbie is sentenced to life in prison & DNA is first used to convict a criminal,1980s
NAME THE DECADE,100,Christopher Columbus makes his first voyage to the New World,1490s
NAME THE DECADE,200,"Paul Revere takes a midnight ride & warns that ""The British are coming""",1770s
NAME THE DECADE,300,The 19th Amendment is ratified; women can now vote!,1920s
NAME THE DECADE,400,Good heavens!  Astronomer Clyde Tombaugh discovers Pluto,1930s
NAME THE DECADE,500,The Maine mysteriously blows up in Havana Harbor,1890s
NAME THE YEAR,400,William the Conqueror was crowned King of England in Westminster Abbey on Christmas Day in this year,1066
NAME THE YEAR,600,The Pilgrims who survived the first winter celebrated New England's first Thanksgiving in this year,1621
NAME THE YEAR,100,"Definitely a ""Giant Leap"" taken this year when the photo seen here was shot (astronaut about to touch Moon's surface)",1969
NAME THE YEAR,200,"It was the beginning of a new ""age"" in this year when the picture seen here was taken (the dropping of the atomic bomb on Nagasaki)",1945
NAME THE YEAR,300,The second time was a charm in this year of the photo seen here (Nancy & Ronald Reagan),1984
NAME THE YEAR,400,The woman seen here first won Olympic gold & our hearts in this year the photo was taken (Nadia Comaneci),1976
NAME THE YEAR,500,Washington state erupted with excitement this year when the photo seen here was taken (Mt. St. Helens exploding),1980
NAME THE YEAR,400,The most recent leap year,2008
NAME THE YEAR,800,The Pilgrims first come ashore in Massachusetts,1620
NAME THE YEAR,200,It's the year JFK was sworn in as president,1961
NAME THE YEAR,800,National Guard troops opened fire on students at Kent State in this census year,1970
NAME THE YEAR,400,Year in which Plymouth Colony was founded,1620
NAME THE YEAR,100,The warring was done & it was time for fun in this year (end of WWII),1945
NAME THE YEAR,200,It all began crashing down in this year (the Berlin Wall),1989
NAME THE YEAR,300,Yitzhak Rabin shook Yasir Arafat's hand at the White House in September of this year,1993
NAME THE YEAR,500,Seen here is a tragedy from this year that few will forget (Challenger explosion),1986
